"id","invoice_id","product_id","product_name","remark","qty","price","dis","order_date","profit"
"545","209","0","Pipol Scale Model Satria Neo",,"1","179","0.00","2024-05-06","0"
"546","210","0","CHASSIS PARTS","DEPOSIT PAID (RM5,000)","1","1505.4","0.00","2024-05-07","0"
"547","211","0","GEARBOX","DEPOSIT PAID (RM1500)","1","2080","0.00","2024-05-07","0"
"548","212","0","SIDE SKIRT SPRAY",,"1","300","0.00","2024-05-10","0"
"549","212","0","DOOR ADJUSTMENT",,"1","0","0.00","2024-05-10","0"
"550","212","0","FENDER ADJUSTMENT",,"1","0","0.00","2024-05-10","0"
"553","215","81","R3 STAINLESS STEEL HEADER CPS",,"1","2050","0.00","2024-05-11","0"
"583","218","0","AIRFLOW SENDOR",,"1","350","0.00","2024-05-14","0"
"584","218","0","BATTERY NS60",,"1","290","0.00","2024-05-14","0"
"585","218","0","GEAR CONSOLE",,"1","120","0.00","2024-05-14","0"
"586","218","0","GEAR COVER BOOTH",,"1","45","0.00","2024-05-14","0"
"587","218","0","SPEEDO GEAR (FOC)",,"1","0","0.00","2024-05-14","0"
"588","218","0","COMPRESSOR WIRING (FOC)",,"1","0","0.00","2024-05-14","0"
"589","218","0","O-RING (FOC)",,"1","0","0.00","2024-05-14","0"
"590","218","0","GAS REFILL (FOC)",,"1","0","0.00","2024-05-14","0"
"591","218","0","AIRCOND BLOWER (FOC)",,"1","0","0.00","2024-05-14","0"
"637","222","0","DYNAVIN   ANDROID PLAYER ",,"1","2480","0.00","2024-05-17","0"
"638","222","0","ACTIVE WOFFER WIRING  ",,"1","450","0.00","2024-05-17","0"
"639","222","0","FRONT SPEAKER FULL RANGE INSTALL ",,"1","150","0.00","2024-05-17","0"
"640","222","0","REAR BRAKE LIGHT SOCKET BULB AND WIRING ",,"1","180","0.00","2024-05-17","0"
"641","222","0","ENGINE OIL MOTUL 10W-40 ",,"1","250","0.00","2024-05-17","0"
"642","222","0","OIL FILTER HONDA ",,"1","40","0.00","2024-05-17","0"
"643","222","0","ADDITIONAL LABOUR FOR PLAYER WIRING ",,"1","150","0.00","2024-05-17","0"
"644","222","0"," SIDE MIRROR REPAIR & REPLACE MOTOR ",,"1","200","0.00","2024-05-17","0"
"741","223","0","INTAKE MANIFOLD  ",,"1","350","0.00","2024-05-16","0"
"742","223","0","WATERPUMP PIPE OEM",,"1","65","0.00","2024-05-16","0"
"743","223","0","OIL COOLER HOSE ORI ",,"1","128","0.00","2024-05-16","0"
"744","223","0","THERMOSTAT CLIP ORI ",,"1","22","0.00","2024-05-16","0"
"745","223","0","THERMOSTAT WASHER",,"1","18","0.00","2024-05-16","0"
"746","223","0","FLEXIBLE PIPE ",,"1","300","0.00","2024-05-16","0"
"747","223","0","WIPER TANK ",,"1","153","0.00","2024-05-16","0"
"748","223","0","RADIATOR CAP",,"1","35","0.00","2024-05-16","0"
"749","223","0","COOLANT ",,"2","28","0.00","2024-05-16","0"
"750","223","0","REVERSE SWITCH ",,"1","48","0.00","2024-05-16","0"
"751","223","0","BULB",,"2","5","0.00","2024-05-16","0"
"752","223","0","TIMING COVER SEAL ",,"1","28","0.00","2024-05-16","0"
"753","223","0","C-CLIP, WASHER & O-RING CPS SOLONIOD ",,"1","40","0.00","2024-05-16","0"
"754","223","0","FUEL RAIL USED",,"1","50","0.00","2024-05-16","0"
"755","223","0","FRONT BRAKE PAD - AP RACING THAI",,"1","650","0.00","2024-05-16","0"
"756","223","0","REAR DISC",,"1","280","0.00","2024-05-16","0"
"757","223","0","REAR BRAKE PAD - BENDIX METAL KING",,"1","140","0.00","2024-05-16","0"
"758","223","0","TIE ROD SS5",,"1","190","0.00","2024-05-16","0"
"759","223","0","RACK END",,"1","180","0.00","2024-05-16","0"
"760","223","0","STEERING RACK BOOTH",,"1","70","0.00","2024-05-16","0"
"761","223","0","DSRIVESHAFT LEFT",,"1","330","0.00","2024-05-16","0"
"762","223","0","LOWER ARM BALL - JOINT ORI (4 PCS BUSH)",,"1","580","0.00","2024-05-16","0"
"763","223","0","DRIVESHAFT OIL SEAL",,"1","40","0.00","2024-05-16","0"
"764","223","0","ABSORBER LINK FRONT",,"2","116","0.00","2024-05-16","0"
"765","223","0","STRING ALLINGMENT",,"1","80","0.00","2024-05-16","0"
"766","223","0","LABOUR",,"1","600","0.00","2024-05-16","0"
"767","223","0","MACHINE SHOP CALLIPER & PUMP BUSH",,"1","180","0.00","2024-05-16","0"
"768","217","0","ALTERNATOR  NEO CPS - ORI",,"1","680","0.00","2024-05-13","0"
"769","217","0","HEADLAMP NEO - ORI",,"1","450","0.00","2024-05-13","0"
"770","217","0","ORI PLAYYER",,"1","350","0.00","2024-05-13","0"
"771","217","0","LABOUR",,"1","180","0.00","2024-05-13","0"
"786","227","0","ENGINE OIL - MOTL10W-40 SEMI",,"1","175","0.00","2024-05-24","0"
"787","227","0","OIL FILTER- VIN ORI",,"1","55","0.00","2024-05-24","0"
"788","227","0","LABOUR",,"1","30","0.00","2024-05-24","0"
"789","228","0","TIGHTEN  TORQUE",,"1","5","0.00","2024-05-24","0"
"790","228","0","INSPECTION",,"1","5","0.00","2024-05-24","0"
"791","229","0","SN R3 T-Shirt",,"1","150","0.00","2024-05-24","0"
"800","207","12","SNG - DSR Pedal Kit w/o Foot Rest ",,"1","171","0.00","2024-05-02","0"
"801","207","0","Labour",,"1","40","0.00","2024-05-02","0"
"812","233","0","FRONT CALIPER PIN (1PAIR)",,"1","80","0.00","2024-05-30","0"
"813","233","0","SPRING WASHER ADD ON SHROT ARM (1PAIR)",,"1","0","0.00","2024-05-30","0"
"814","233","0","TIGHTEN  TORQUE ENGINE MOUNTING",,"1","0","0.00","2024-05-30","0"
"815","233","0","TIGHTEN  TORQUE GEARBOX MOUNTING",,"1","0","0.00","2024-05-30","0"
"816","233","0","TIGHTEN  TORQUE ENGINE CROSSMEMBER",,"1","0","0.00","2024-05-30","0"
"817","233","0","TIGHTEN  REAR CHASSIS PART",,"1","0","0.00","2024-05-30","0"
"818","233","0","STEERING WHEEL NOISE FIX",,"1","0","0.00","2024-05-30","0"
"819","233","0","CAR WASH, INTERIOR VACUUM",,"1","0","0.00","2024-05-30","0"
"820","233","0","THROTTLE BODY SERVICE",,"1","0","0.00","2024-05-30","0"
"828","234","0","PAINT KANSAI CLEAR COAT ROBERLO 250HS - 3 PANEL PAINTING",,"3","350","0.00","2024-05-31","0"
"835","230","0","FRONT GRILL -  NEW",,"1","350","350.00","2024-05-24","0"
"836","230","0","FRONT GRILL REPAINT",,"1","180","0.00","2024-05-24","0"
"837","230","0","REAR BONET MOLDIG",,"1","220","0.00","2024-05-24","0"
"838","230","0","4G93 COIL HALFCUT",,"1","300","0.00","2024-05-24","0"
"839","230","0","STEERING COLUMN HALFCUT RESPRAY",,"1","120","0.00","2024-05-24","0"
"840","230","0","METER WHITE BOARD -HALFCUT",,"1","80","0.00","2024-05-24","0"
"841","230","0","COMPRESSOR REPLACE WARRANTY",,"1","0","0.00","2024-05-24","0"
"842","230","0","CLOCK DISPLAY WARRANTY",,"1","0","0.00","2024-05-24","0"
"843","230","0","REAR ABSORBERS REPLACE RIDE HEIGHT WARRANTY",,"1","0","0.00","2024-05-24","0"
"844","230","0","TPI LOCK NUT AFTER DEDUCTION",,"1","290","0.00","2024-05-24","0"
"845","230","0","SPARE TYRE BOARD REPLACE NEW WARRANTY",,"1","0","0.00","2024-05-24","0"
"846","230","0","REAR TAIL LIGHT MOLDING RUBBER INSULATION",,"1","80","0.00","2024-05-24","0"
"847","230","0","REVERSE SENSOR WITH MODULE",,"1","350","0.00","2024-05-24","0"
"848","230","0","METER DISPLAY BULB REPLACE",,"1","0","0.00","2024-05-24","0"
"849","230","0","IDLE VALVE REPLACE HALFCUT",,"1","220","0.00","2024-05-24","0"
"850","230","0","SPEED SENSOR NEW",,"1","150","0.00","2024-05-24","0"
"851","230","0","ALL MIRROR WATER MARK REMOVAL",,"1","180","0.00","2024-05-24","0"
"880","238","0","REPLACE 4 PCS SPRING",,"1","250","0.00","2024-06-07","0"
"881","238","0","BULB",,"2","5","0.00","2024-06-07","0"
"885","240","0","PLUG CABLE ORI",,"1","360","0.00","2024-06-08","0"
"886","240","0","SPARK PLUG IRIDIUM",,"1","280","0.00","2024-06-08","0"
"887","240","0","MENTOL BRAKE",,"2","5","0.00","2024-06-08","0"
"888","241","0","ALAM PROTON",,"1","650","0.00","2024-06-08","0"
"889","241","0","SATRIA DOOR HANDLE LEFT & RIGHT",,"2","40","0.00","2024-06-08","0"
"935","244","0","VALVE COVER SEAL & BUSH ORI",,"1","220","0.00","2024-06-13","0"
"936","244","0","PLUG",,"1","70","0.00","2024-06-13","0"
"937","244","0","ENGINE OIL MOTUL",,"1","240","0.00","2024-06-13","0"
"938","244","0","OIL FILTER PROTON",,"1","15","0.00","2024-06-13","0"
"939","244","0","VALVE COVER RESPRAY",,"1","200","0.00","2024-06-13","0"
"940","244","0","TENSIONER",,"1","228","0.00","2024-06-13","0"
"941","244","0","BELT",,"1","38","0.00","2024-06-13","0"
"942","244","0","LABOUR",,"1","250","0.00","2024-06-13","0"
"943","245","0","MAGNETIC CLUTCH PLUS LABOUR",,"1","350","0.00","2024-06-13","0"
"944","245","0","AIRCOND GAS, VACUUM PIPING, COMPRESSOR OIL",,"1","180","0.00","2024-06-13","0"
"945","242","0","ASTI USED REAR TRUNK",,"1","430","0.00","2024-06-10","0"
"946","239","0","ENGINE OIL MOTUL SEMI",,"1","250","0.00","2024-06-07","0"
"947","239","0","OIL FILTER PROTON",,"1","15","0.00","2024-06-07","0"
"948","239","0","SERVICE LABOUR & TORQUE CHECK",,"1","40","0.00","2024-06-07","0"
"1027","243","0","FRONT LOWER ARM",,"2","80","0.00","2024-06-12","0"
"1028","243","0","LOWER ARM BUSH",,"4","12","0.00","2024-06-12","0"
"1029","243","0","STAB BAR BUSH",,"2","10","0.00","2024-06-12","0"
"1030","243","0","ABSORBER FRONT KYB",,"2","160","0.00","2024-06-12","0"
"1031","243","0","ABSORBER MOUNT FRONT",,"2","70","0.00","2024-06-12","0"
"1032","243","0","ABSORBER REAR KYB",,"2","108","0.00","2024-06-12","0"
"1033","243","0","RACK END 555",,"2","70","0.00","2024-06-12","0"
"1034","243","0","TIE ROD END SET",,"1","103","0.00","2024-06-12","0"
"1035","243","0","ABSORBER DUST COVER FRONT",,"2","25","0.00","2024-06-12","0"
"1036","243","0","COIL SPRING RUBBER",,"4","10","0.00","2024-06-12","0"
"1037","243","0","FRONT WHEEL BEARING",,"2","170","0.00","2024-06-12","0"
"1038","243","0","MACHINE SHOP",,"1","140","0.00","2024-06-12","0"
"1039","243","0","HIGH FLOW FILTER",,"1","290","0.00","2024-06-12","0"
"1040","243","0","ALINGMENT",,"1","120","0.00","2024-06-12","0"
"1041","243","0","MOTUL  ENGINE OIL SEMI",,"1","190","0.00","2024-06-12","0"
"1042","243","0","OIL FILTER PERODUA",,"1","30","0.00","2024-06-12","0"
"1043","243","0","ATF ORI",,"1","165","0.00","2024-06-12","0"
"1044","243","0","DRIVESHAFT BOOTH",,"1","280","0.00","2024-06-12","0"
"1045","243","0","LABOUR ",,"1","600","0.00","2024-06-12","0"
"1100","250","0","ALTERNATOR NEW - 1 YEAR WARRANTY",,"1","550","0.00","2024-06-18","0"
"1101","250","0","CHARCOAL CANISTER - NEW",,"1","280","0.00","2024-06-18","0"
"1102","250","0","LABOUR",,"1","100","0.00","2024-06-18","0"
"1104","249","0","POLISHING AND WAX",,"1","250","0.00","2024-06-15","0"
"1105","219","0","FRONT COMPONENT SET REFERENCE 6530CX",,"1","837","0.00","2024-05-15","0"
"1106","219","0","REAR 2 WAY REFERENCE 6532 LX",,"1","436","0.00","2024-05-15","0"
"1107","219","0","BASSLINK MINI",,"1","1059","0.00","2024-05-15","0"
"1108","219","0","2 DIN PLAYER ",,"1","500","0.00","2024-05-15","0"
"1109","219","0","WOFFER & WIRING",,"1","450","0.00","2024-05-15","0"
"1110","219","0","FRONT SPEAKER",,"1","180","0.00","2024-05-15","0"
"1111","219","0","REAR SPEAKER",,"1","100","0.00","2024-05-15","0"
"1112","219","0","BATTERY CENTURY",,"1","250","0.00","2024-05-15","0"
"1113","219","0","SOUND PROOFING - DOUBLE LAYER FRONT 2 DOORS",,"1","450","0.00","2024-05-15","0"
"1114","219","0","FOG LIGHT LED",,"1","300","0.00","2024-05-15","0"
"1115","219","0","FRONT SMALL LIGHT",,"1","60","0.00","2024-05-15","0"
"1116","246","0","CHASSIS PARTS",,"1","15502","200.00","2024-06-13","0"
"1117","246","0","DEPOSIT PAID",,"1","-9753.2","0.00","2024-06-13","0"
"1118","251","0","LIQUID MOLY - SEMI",,"1","250","0.00","2024-06-20","0"
"1119","251","0","OIL FILTER",,"1","15","0.00","2024-06-20","0"
"1120","251","0","LABOUR ",,"1","30","0.00","2024-06-20","0"
"1178","255","0","KNOCK SENSOR ",,"1","100","0.00","2024-06-21","0"
"1179","255","0","OIL PRESSURE SWITCH",,"1","48","0.00","2024-06-21","0"
"1180","255","0","CRANK SENSOR SOCKET",,"1","45","0.00","2024-06-21","0"
"1181","255","0","INJECTOR SOCKET",,"4","45","0.00","2024-06-21","0"
"1182","255","0","CAM SENSOR SOCKET",,"1","45","0.00","2024-06-21","0"
"1183","255","0","COOLANT SWITCH",,"1","48","0.00","2024-06-21","0"
"1184","255","0","DOOR SWITCH",,"1","38","0.00","2024-06-21","0"
"1185","255","0","COOLANT BYPASS HOSE",,"1","43","0.00","2024-06-21","0"
"1186","255","0","ENGINE OIL MOTUL",,"1","220","0.00","2024-06-21","0"
"1187","255","0","GEAR OIL MOTUL SAE 90",,"1","260","0.00","2024-06-21","0"
"1188","255","0","ENGINE BAY CLEANING",,"1","600","0.00","2024-06-21","0"
"1189","255","0","WIRE CONDUIT",,"1","0","0.00","2024-06-21","0"
"1190","255","0","LABOUR SERVICE",,"1","0","0.00","2024-06-21","0"
"1191","255","0","LABOUR WIRING & DIAGNOSE",,"1","0","0.00","2024-06-21","0"
"1192","255","0","INTAKE MANIFOLD CLEANING",,"1","0","0.00","2024-06-21","0"
"1193","254","0","CALIPER SHAFT",,"1","140","0.00","2024-06-20","0"
"1194","254","0","BRAKE BULB",,"10","3","0.00","2024-06-20","0"
"1195","254","0","LABOUR & DIAGNOSTIC",,"1","100","0.00","2024-06-20","0"
"1251","257","0","ENGINE OIL MOTUL",,"1","250","0.00","2024-06-26","0"
"1252","257","0","OIL FILTER",,"1","15","0.00","2024-06-26","0"
"1253","257","0","TRANSMISSION FLUID",,"1","300","0.00","2024-06-26","0"
"1254","257","0","SIDE MIRROR NEW & RESPRAY",,"2","80","0.00","2024-06-26","0"
"1255","257","0","REAR LEFT DOOR LOCK ADJUSTMENT",,"1","0","0.00","2024-06-26","0"
"1256","257","0","DRIVESHAFT LEFT",,"1","380","0.00","2024-06-26","0"
"1257","257","0","LOWER ARM REPAIR",,"2","220","0.00","2024-06-26","0"
"1258","257","0","LABOUR",,"1","150","0.00","2024-06-26","0"
"1314","262","0","REAR TAIL LIGHT",,"1","295","0.00","2024-07-05","0"
"1315","262","0","KNOCKING & PAINTING",,"1","550","0.00","2024-07-05","0"
"1316","264","0","R3 CARBON FIBRE DOOR STICKER",,"1","290","0.00","2024-07-06","0"
"1376","268","0","PAINTING INSIDE OUTSIDE",,"1","7500","0.00","2024-07-11","0"
"1377","268","0"," FRONT HEAD LAMP ORI",,"1","540","0.00","2024-07-11","0"
"1378","268","0","FRONT BUMPER OEM",,"1","260","0.00","2024-07-11","0"
"1379","268","0","BUMPER GRILL BASE FRONT",,"1","112","0.00","2024-07-11","0"
"1380","268","0","BUMPER GRILL MOULDING FRONT",,"1","90","0.00","2024-07-11","0"
"1381","268","0","FOG LAMP 1 PCS",,"2","180","0.00","2024-07-11","0"
"1382","268","0","FOG LAMP COVER",,"1","80","0.00","2024-07-11","0"
"1383","268","0","FOG LAMP BRAKER",,"2","60","0.00","2024-07-11","0"
"1384","268","0","BUMPER BRACKET",,"2","53","0.00","2024-07-11","0"
"1385","268","0","FRONT LIP OEM",,"1","310","0.00","2024-07-11","0"
"1386","268","0"," SIDE SKIRT ORI",,"2","300","0.00","2024-07-11","0"
"1387","268","0","E EMBLEM LOGO ORI FRONT",,"1","40","0.00","2024-07-11","0"
"1388","268","0","REAR LIGHT OEM",,"2","310","0.00","2024-07-11","0"
"1389","268","0","METER ELEGANCE (NEW)",,"1","680","0.00","2024-07-11","0"
"1390","268","0","SIDE MIRROR ORI â€“ PAIR (NEW)",,"1","650","0.00","2024-07-11","0"
"1391","268","0","REAR RIGHT DOOR ",,"1","310","0.00","2024-07-11","0"
"1392","268","0","REAR BUMPER AND LIP",,"1","380","0.00","2024-07-11","0"
"1393","268","0","DEPOSIT PAID",,"1","-6379.1","0.00","2024-07-11","0"
"1399","270","0","HALFCUT ENGINE GTI (4G93) (HG282*)",,"1","5100","0.00","2024-07-11","0"
"1400","270","0"," HALFCUT GEARBOX GTI FM222VRXE",,"1","2500","0.00","2024-07-11","0"
"1401","270","0","HALFCUT GEARBOX GTI FM222VRXE 1 2500.00 0.00 2500.00 3 FLYWHEEL, SCREW & CLUTCH ASSEMBLY",,"1","340","0.00","2024-07-11","0"
"1402","271","0","PASSENGER DOOR KNOCKING & REPAINT",,"1","550","0.00","2024-07-11","0"
"1408","269","0","FRONT ROTORS SKIM",,"1","140","0.00","2024-07-11","0"
"1409","269","0","MACHINE SHOP (Remove install bearing)",,"1","108","0.00","2024-07-11","0"
"1410","269","0"," BRAKE FLUID",,"2","38","0.00","2024-07-11","0"
"1411","269","0","LABOUR â€“ DIAGNOSE VACCUM LEAK",,"1","1","0.00","2024-07-11","0"
"1412","269","0","CALIPER SCREW",,"2","0","0.00","2024-07-11","0"
"1413","269","0","REAR LOWER ARM ORI",,"1","148","0.00","2024-07-11","0"
"1414","269","0","LABOUR",,"1","50","0.00","2024-07-11","0"
"1415","265","0","RIGHT COOL TINT, 95% HEAT REJECTION, 99% UV 7 YEARS WARRANTY",,"1","1500","0.00","2024-07-10","0"
"1546","274","0","TIMING BELT ASSEMBLY",,"1","380","0.00","2024-07-15","0"
"1547","274","0","TIMING TENSIONER",,"1","380","0.00","2024-07-15","0"
"1548","274","0","GTI FRONT LOGO BLACK",,"1","120","0.00","2024-07-15","0"
"1549","274","0","DRIVER SIDE A PILLAR",,"1","50","0.00","2024-07-15","0"
"1550","274","0","SATRIA GTI CLUTCH PIN",,"1","50","0.00","2024-07-15","0"
"1551","276","0","ABSORBER ASSEMBLY WITH INSTALLATION & STRING ALIGHNMENT",,"1","2121","0.00","2024-07-20","0"
"1552","276","0","PEDAL KIT 3 PCS WITH INSYALLATION",,"1","201","0.00","2024-07-20","0"
"1623","282","0","CAM PULLY",,"1","780","0.00","2024-07-25","0"
"1624","282","0","OFF SET WITH HEADLAMP",,"1","-430","0.00","2024-07-25","0"
"1625","283","0","LABOUR",,"1","50","0.00","2024-07-25","0"
"1655","287","0","METER REPAIR WITH LED BULB",,"1","220","0.00","2024-07-30","0"
"1656","281","0","APM ALTERNATOR CONTRA",,"1","370","0.00","2024-07-24","0"
"1657","281","0","DOOR LATCH ",,"1","120","0.00","2024-07-24","0"
"1658","281","0","STARTER & WIRING - REPLACE (FOC)",,"1","140","0.00","2024-07-24","0"
"1659","281","0","INTAKE SERVICE",,"1","180","0.00","2024-07-24","0"
"1660","281","0","LABOUR ",,"1","140","0.00","2024-07-24","0"
"1661","280","0","PAINT TOUCH UP",,"1","200","0.00","2024-07-23","0"
"1662","280","0","BUMPER REFIT BRACKET ",,"1","50","0.00","2024-07-23","0"
"1663","280","0","BATTERY (NEW)",,"1","380","0.00","2024-07-23","0"
"1664","280","0","1ST KEY IMO REPLACE & DECODE ECU ",,"1","350","0.00","2024-07-23","0"
"1665","280","0","2ND KEY REMAKE WITH IMO",,"1","280","0.00","2024-07-23","0"
"1666","280","0","WIRING SHORT CIRCUIT",,"1","350","0.00","2024-07-23","0"
"1667","280","0","AIRCOND CLUTCH MAGNET WIRING",,"1","0","0.00","2024-07-23","0"
"1668","280","0","METER REAR FOG LIGHT ON (CURRENT LEAK)",,"1","0","0.00","2024-07-23","0"
"1669","280","0","DSR SERVICES BREAKDOWN",,"1","180","0.00","2024-07-23","0"
"1670","278","0","SATRIA GTI FULL STAINLESS STEEL EXHAUST SYSTEM, ONE BULLET & TWO REAR MUFFLER STAINLESS STEEL PIPING",,"1","4700","0.00","2024-07-22","0"
"1671","278","0","SOUND INSOLATION (NVH), FULL CAR, EXCEPT DASHBOARD",,"1","3500","0.00","2024-07-22","0"
"1708","292","0","SATRIA NEO HEADLAMP NEW -  1 PAIR",,"1","850","0.00","2024-08-02","0"
"1709","292","0","SATRIA NEO EXHAUST HEADER R3 CAMPRO",,"1","2387.2","0.00","2024-08-02","0"
"1710","292","0","R3 CAM PULLY  CNC - PAIR",,"1","638","0.00","2024-08-02","0"
"1711","292","0","REAR TAIL LAMP - ORI NEW",,"2","240","0.00","2024-08-02","0"
"1726","293","0","WINDSCREEN ORIGINAL",,"1","900","0.00","2024-08-05","0"
"1727","293","0","WINDSCREEN MOLDING ORIGINAL ",,"1","240","0.00","2024-08-05","0"
"1728","293","0","WIPER TANK & MOTOR",,"1","239","0.00","2024-08-05","0"
"1729","293","0","WINDSCREEN TINTED GLOBAL SERIES - 5 YEARS WARRANTY",,"1","350","0.00","2024-08-05","0"
"1730","293","0","AIRCOND SERVICE, REPLACEOIL,FLUSHING SYSTEM,REFILL GAS",,"1","300","0.00","2024-08-05","0"
"1731","293","0","REFIT FRONT BUMPER",,"1","0","0.00","2024-08-05","0"
"1732","293","0","PETROL",,"1","60","0.00","2024-08-05","0"
"1733","293","0","LABOUR",,"1","150","0.00","2024-08-05","0"
"1734","290","0","STARTER ORI APM",,"1","350","0.00","2024-08-01","0"
"1735","290","0","RECOIL & SERVICE",,"1","380","0.00","2024-08-01","0"
"1736","290","0","ALTERNATOR SERVICE & RECOIL",,"1","450","0.00","2024-08-01","0"
"1737","290","0","FOG LIGHT ORI GTI",,"1","380","0.00","2024-08-01","0"
"1738","290","0","CENTRAL LOCK MOTOR",,"2","45","0.00","2024-08-01","0"
"1739","290","0","WINDOW MOLDING",,"2","80","0.00","2024-08-01","0"
"1740","290","0","REAR NUMBER PLATE LENS",,"2","70","0.00","2024-08-01","0"
"1741","290","0","GTI FULL CAR MOLDING",,"1","2900","0.00","2024-08-01","0"
"1742","279","0","ROOF MOULDING",,"2","140","0.00","2024-07-22","0"
"1743","279","0","DOOR AXLE LOCK",,"1","10","0.00","2024-07-22","0"
"1744","279","0","CARBON AIRBOX",,"1","1680","0.00","2024-07-22","0"
"1745","279","0","EXHAUST SENSOR",,"1","280","0.00","2024-07-22","0"
"1746","279","0","EXHAUST ADAPTER",,"1","86","0.00","2024-07-22","0"
"1747","279","0","METER CLUSTER (ADDITIONAL)",,"1","220","0.00","2024-07-22","0"
"1750","285","0","FRONT BRAKE DISC",,"2","490","0.00","2024-07-25","0"
"1751","284","0","PAINT 5 LITTERS",,"1","750","0.00","2024-07-25","0"
